area,caracteristicas,descripcion,estrato,numero_baños,numero_habitaciones,precio,tipo_inmueble,tipo_operacion,titulo,ubicacion
137 m²,"Parqueadero,Cocina integral,Gas natural,Balcón,Jacuzzi","Ver en tu predy.com  Apartamento Dúplex 2812, parqueadero 63 y 63A con vista hacia el sur y oriente de la ciudad tiene la siguiente distribución : Primer Nivel: Entrada, sala comedor, estudio abierto, balcón, cocina abierta, 1 baño social, habitación con baño privado y tina de hidromasajes. Segundo Nivel : Escalera, estar de alcobas, zona de ropas, 3 alcobas con closet una de estas con baño privado y vestier y otra solo con baño privado. El edificio cuenta con equipamiento comunal, portería 24 horas, 2 ascensores, citofonia, shut de basuras, piscina, sala de cine, sauna, turco, jacuzzi, BBQ, gimnasio, zona duras para juegos, salón social y parqueadero de visitantes.Acometida general única a tanque de almacenamiento de agua potable; cuenta con un area aproximada de 137.54 en construcción, tiene una edad aproximada de 3 años. Ver en google maps",3,2 baños,3 habitaciones,"$ 531.000.000
                        ",Apartamento,Venta,Apartamento en venta en Los Parques,"Los Parques, Tunja, Tunja, Boyacá "
,,"Atos Inmobiliaria ofrece en venta un lote de 2500 m2 ubicado en Terrazas de Santa Inés, en el sector del Centro Comercial Unicentro. Este terreno es ideal para la construcción de edificios y representa una oportunidad única para inversores y constructores. ¡No pierda la oportunidad de adquirir esta propiedad!",,,,"$ 4.000.000.000
                        ",,,Lote en venta en Santa Ines,"Santa Ines, Tunja, Tunja, Boyacá "
,,"VENDO LOTE ESQUINERO, EXCLUSIVO DE 5000 M2, UBICADO EN SECTOR DE DESARROLLO EN EL ORIENTE DE TUNJAUbicado sobre la avenida los Patriotas, en sector de gran desarrollo, el lote se encuentra entre la avenida de los patriotas y la vía del coliseo San Antonio, Cerca al terminal de transporte.",,,,"$ 4.500.000.000
                        ",,,Lote en venta en Manzanares,"Manzanares, Tunja, Tunja, Boyacá "
,,"Atos Inmobiliaria ofrece en arriendo un local en el centro comercial Green Hills, el cual cuenta con una ubicación privilegiada en la plazoleta de comidas del segundo piso. El espacio disponible es de 33.9 m2, ideal para emprendedores que buscan establecer su negocio en un lugar de alto tráfico y visibilidad.",Venta,,33 m²,"$ 600.000.000
                        ",Local comercial,,Local comercial en venta en Tunja,"Tunja, Tunja, Boyacá "
,,"¡Excelente oportunidad de inversión! Se vende un lote en el barrio Los Patriotras, con una superficie de 166 metros cuadrados. Este terreno está estratégicamente ubicado cerca de la UNAD, lo que lo convierte en una opción ideal para estudiantes, profesionales y familias que buscan una ubicación privilegiada.Este lote ofrece numerosas posibilidades de construcción, lo que lo hace perfecto para cualquier proyecto residencial. Además, su ubicación en un barrio residencial, tranquilo y seguro lo convierte en una inversión sólida y de alto valor.¡No pierdas esta oportunidad de adquirir este lote! Contáctanos hoy mismo para obtener más información y programar una visita.",,,,"$ 140.000.000
                        ",,,Lote en venta en Los Patriotas,"Los Patriotas, Tunja, Boyacá "
,,"Atos Inmobiliaria presenta una valiosa oportunidad de inversión: la venta de un lote de 1320 m2 en una ubicación estratégica cerca de la nueva Terminal de Tunja, en el barrio San Luis. Este lote ofrece la versatilidad de ser dividido en tres opciones de tamaños: 800 m2, 400 m2 y 120 m2, todos con un precio por metro cuadrado de $1,200,000.La ubicación sobre la vía principal y en las cercanías del Batallón Bolívar proporciona un acceso conveniente y una visibilidad destacada para cualquier proyecto que desees emprender. Ya sea para desarrollo comercial, residencial u otros fines, estos lotes brindan un potencial excepcional para inversores y desarrolladores.No pierdas la oportunidad de ser parte de esta prometedora inversión en el crecimiento de Tunja. Comunícate con nosotros para obtener más detalles y aprovechar esta oferta única.",,,,"$ 144.000.000
                        ",,,Lote en venta en Prados de San Luis,"Prados de San Luis, Tunja, Tunja, Boyacá "
,,"Local de 300 m2 en el centro de Tunja, cuenta con varios espacios y 4 baños. Se reciben permutas",Venta,300 m²,4 baños,"$ 750.000.000
                        ",Local comercial,,Local comercial en venta en Tunja,"Tunja, Boyacá "
,,"¡Gran oportunidad de inversión! Tenemos a la venta un lote en el exclusivo barrio La Pradera, con una superficie de 210 m2. Este lote cuenta con 10 metros de frente y 21metros de fondo, brindándote un espacio ideal para construir la casa de tus sueños.El barrio La Pradera es reconocido por ser uno de los más tranquilos, seguros y exclusivos en el norte de la ciudad. Imagina vivir en un entorno residencial rodeado de calles arboladas y un ambiente sereno.Este lote te ofrece la oportunidad de construir la casa que siempre has deseado, adaptándola a tus necesidades y preferencias. Podrás diseñar el hogar perfecto para ti y tu familia.No dejes pasar esta oportunidad de adquirir este lote en el prestigioso barrio La Pradera. Ponte en contacto con nosotros hoy mismo para obtener más información y asegurar tu lugar en este lugar privilegiado.",,,,"$ 280.000.000
                        ",,,Lote en venta en La Pradera,"La Pradera, Tunja, Tunja, Boyacá "
,,"Atos Inmobiliaria tiene una magnífica oportunidad de inversión para ti al norte de la ciudad. Se trata de un lote de tierra con acceso directo desde la vía principal que conduce de Tunja a Paipa. Con un área generosa de 1529.46 m2, este lote cuenta con un uso de suelo residencial, lo que lo convierte en un potencial espacio para desarrollos habitacionales. Su ubicación en una zona urbana estratégica lo hace aún más atractivo para inversionistas. Si estás buscando una inversión prometedora, este lote ofrece un gran potencial. ¡Comunícate con nosotros para obtener más detalles y explorar esta oportunidad!",,,,"$ 1.849.000.000
                        ",,,Lote en venta en Urbanizacion La Florida,"Urbanizacion La Florida, Tunja, Tunja, Boyacá "
,Parqueadero,"Espectacular apartamento en el norte de la ciudad con una hermosa vista. Consta de: 3 habitaciones, 2 baños, sala comedor, área de ropas, balcón, parqueadero y depósito.",Venta,2 baños,3 habitaciones,"$ 225.000.000
                        ",Apartamento,,Apartamento en venta en El Dorado,"El Dorado, Tunja, Boyacá "
,,"Hermoso apartamento en el centro de la ciudad. Consta de 3 habitaciones, todas con closet incluido, 2 baños , sala comedor, cocina semi integral y área de ropas.",Venta,2 baños,3 habitaciones,"$ 220.000.000
                        ",Apartamento,,Apartamento en venta en Centro Histórico,"Centro Histórico, Tunja, Boyacá "
,,"Magnífico apartamento amplio en el centro de la ciudad. Consta de: 4 habitaciones, 2 baños, estudio, sala comedor y cocina semi integral.",Venta,2 baños,4 habitaciones,"$ 260.000.000
                        ",Apartamento,,Apartamento en venta en Centro Histórico,"Centro Histórico, Tunja, Boyacá "
,Parqueadero,"Espectacular apartamento en el sur de la ciudad. Consta de: 3 habitaciones, 2 baños, sala comedor, cocina integral, área de ropas y estudio. Cuenta con parqueadero comunal.",Venta,2 baños,3 habitaciones,"$ 155.000.000
                        ",Apartamento,,Apartamento en venta en San Francisco,"San Francisco, Tunja, Boyacá "
,,"Apartamento de 2 habitaciones, 2 baños, sala comedor, cocina integral y área de ropas",Venta,2 baños,2 habitaciones,"$ 160.000.000
                        ",Apartamento,,Apartamento en venta en Tunja,"Tunja, Tunja, Boyacá "
,Parqueadero,"Atos Inmobiliaria ofrece en venta y arriendo oficina con tres locales independientes en el edificio Gran Reserva, ubicado frente al centro comercial Unicentro. Cada local cuenta con las siguientes áreas: Local 4 con 8,04 m2, Local 5 con 9,66 m2 y Local 6 con 9,18 m2. Esta es una excelente oportunidad para invertir y comenzar a generar rentas en una ubicación privilegiada. Si estás interesado, visítanos en nuestras oficinas ubicadas en el centro comercial Unicentro y con gusto te mostraremos esta próxima inversión.",Venta,26 m²,3 habitaciones,"$ 250.000.000
                        ",Local comercial,,Local comercial en venta en Santa Ines,"Santa Ines, Tunja, Tunja, Boyacá "
,Parqueadero,"Espectacular apartamento en el norte de la ciudad. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral, estudio, zona de ropas, 2 garajes y depósito. El edificio cuenta con áreas comunes como BBQ.",Venta,2 baños,3 habitaciones,"$ 330.000.000
                        ",Apartamento,,Apartamento en venta en Centro Histórico,"Centro Histórico, Tunja, Boyacá "
,,"Se vende hermoso apartamento de dos habitaciones con closet, en tercer piso, 1 baño, sala-comedor, cocina integral y área de ropas. en la mejor zona de valorización de la ciudad de Tunja, cerca del estadio de la independencia, centros comerciales  ya venidas principales.",Venta,1 baño,2 habitaciones,"$ 150.000.000
                        ",Apartamento,,Apartamento en venta en Tunja,"Tunja, Boyacá "
,"Parqueadero,Gas natural","Se Vende Hermoso Apartamento para ESTRENAR, consta de 3 habitaciones, dos de ellas cuentan con baño privado, baño auxiliar, sala comedor, cocina integral, zona de ropas y parqueadero cubierto. El Conjunto cuenta con Piscina, Sauna, Jacuzzi, Turco, Gimnasio, Salón Social, Parque Infantil, Zonas Verdes, Canchas Múltiples y Vigilancia 24 Horas,",Venta,3 baños,3 habitaciones,"$ 457.700.000
                        ",Apartamento,,Apartamento en venta en Santa Rita,"Santa Rita, Tunja, Boyacá "
,Parqueadero,"Apartamento con excelente vista, que consta de: Sala comedor, cocina integral, área de ropas con alentador, 3 alcobas con closet, 2 baños y parqueadero, todos los servicios. El conjunto cuenta con portería, vigilancia 24 horas y ascensor.",Venta,2 baños,3 habitaciones,"$ 200.000.000
                        ",Apartamento,,Apartamento en venta en Centro Histórico,"Centro Histórico, Tunja, Tunja, Boyacá "
,"Parqueadero,Gas natural","Se Vende Hermoso Apartamento para ESTRENAR, consta de 3 habitaciones, dos baños, sala comedor, cocina integral, zona de ropas, balcón, terraza y parqueadero cubierto. El Conjunto cuenta con Piscina, Sauna, Jacuzzi, Turco, Gimnasio, Salón Social, Parque Infantil, Zonas Verdes, Canchas Múltiples y Vigilancia 24 Horas,",Venta,2 baños,3 habitaciones,"$ 507.200.000
                        ",Apartamento,,Apartamento en venta en Santa Rita,"Santa Rita, Tunja, Boyacá "
,"Parqueadero,Gas natural","Se Vende Hermoso Apartamento para ESTRENAR, consta de 3 habitaciones, dos baños, sala comedor, cocina integral, zona de ropas, balcón y parqueadero cubierto. El Conjunto cuenta con Piscina, Sauna, Jacuzzi, Turco, Gimnasio, Salón Social, Parque Infantil, Zonas Verdes, Canchas Múltiples y Vigilancia 24 Horas,",Venta,2 baños,3 habitaciones,"$ 401.422.000
                        ",Apartamento,,Apartamento en venta en Centro Histórico,"Centro Histórico, Tunja, Boyacá "
,,"bodega de 410 mtrs2 construidos, esta en un lote de 200mts2 con 10 metros de frente por 20 metros de fondo, tiene un área libre de 200 mtrs2 con doble altura, cuenta con un sótano de 120 mts2,  segundo piso oficinas de 90 mtrs2 construidos  pisos de alta resistencia, capacidad trifásica de 28 kva, portón de ingreso para camión,  3 baños, 1 área de cocineta, tanque subterráneo de 10.000 litros de agua, excelentes terminados, muy buenas vías de acceso",3,410 m²,3 baños,"$ 4.500.000
                        ",Lote industrial,Venta,Lote industrial en venta en Aquimin,"Aquimin, Tunja, Tunja, Boyacá "
,Parqueadero,"Espectacular apartamento en el norte de la ciudad. Consta de 3 habitaciones con closet incluido, 2 baños , cocina integral, estudio, sala comedor, y zona de ropas, También cuenta con parqueadero. El edificio tiene los servicios de gimnasio, salón social, zonas verdes y vigilancia.",Venta,2 baños,3 habitaciones,"$ 295.000.000
                        ",Apartamento,,Apartamento en venta en Centro Histórico,"Centro Histórico, Tunja, Boyacá "
,Parqueadero,"Espectacular apartamento amplio en zona exclusiva de la ciudad con vista hacia el oriente. Consta de: 4 habitaciones con closet incluido, sala comedor, estudio, cocina integral, zona de ropas con calentador, 3 baños y 2 balcones. El edificio cuenta con ascensor, portería y vigilancia.",Venta,3 baños,4 habitaciones,"$ 280.000.000
                        ",Apartamento,,Apartamento en venta en Centro Histórico,"Centro Histórico, Tunja, Boyacá "
,Parqueadero,"Apartamento en excelente ubicación en el centro de Tunja, consta de 3 habitaciones, 2 baños, sala-comedor, cocina integral, área de ropas y garaje.",Venta,2 baños,3 habitaciones,"$ 250.000.000
                        ",Apartamento,,Apartamento en venta en Centro Histórico,"Centro Histórico, Tunja, Boyacá "
